                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2/09/26   9:14    ---    ---    ---    58    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   879.3  0.00   0.0     0     0.00      0       ---     ---   21.8    50   10.9   21.1   9.25  .0639     0.00     2    1      8.7    1 
 2/09/26  13:49   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.8  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:50   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.8  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  13:51   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.7  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  13:52   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.7  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  13:53   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.7  0.00   0.0     0     0.00      0     0.000   0.002   22.4    50   11.5   22.1   9.25  .0635     0.00    24    1    100.0    1 
 2/09/26  13:54   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.7  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  13:55   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.6  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    22    1     95.7    1 
 2/09/26  13:56   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.7  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  13:57   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.6  0.00   0.0     0     0.00      0     0.000   0.002   22.4    50   11.5   22.1   9.25  .0635     0.00    23    1    100.0    1 
 2/09/26  13:58   21.9   21.9   21.9    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.6  0.00   0.0     0     0.00      0     0.000   0.002   22.4    50   11.5   22.1   9.25  .0635     0.00    24    1    100.0    1 
 2/09/26  13:59   21.9   21.9   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.9   21.5   21.5   20.6   875.6  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:00   21.8   21.9   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.6  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  14:01   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.5  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:02   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.5  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:03   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.4  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  14:04   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.4  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:05   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.5  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:06   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.4  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:07   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.4  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:08   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.3  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  14:09   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.3  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:10   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.3  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:11   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.2  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:12   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.3  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  14:13   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.3  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    24    1    100.0    1 
 2/09/26  14:14   21.8   21.8   21.8    55   12.4   0.0   ---   0.00   0.0   ---   21.8   21.4   21.4   20.4   875.2  0.00   0.0     0     0.00      0     0.000   0.002   22.4    51   11.8   22.1   9.40  .0634     0.00    23    1    100.0    1 
 2/09/26  15:40   22.6   22.6   22.6    54   12.8   0.0   ---   0.00   0.0   ---   22.6   22.4   22.4   21.4   873.7  0.00   0.0     0     0.00      0     0.000   0.029   22.9    50   12.0   22.7   9.25  .0632     0.00   182    1     79.8   10 
 2/09/26  16:00   22.4   22.6   22.4    55   13.0   0.0   ---   0.00   0.0   ---   22.4   22.3   22.3   21.3   873.4  0.00   0.0     0     0.00      0     0.000   0.171   22.9    50   12.0   22.7   9.25  .0632     0.05   416    1     30.4   60 
 2/09/26  17:00   22.4   22.4   22.4    55   12.9   0.0   ---   0.00   0.0   ---   22.4   22.2   22.2   21.2   873.0  0.00   0.0     0     0.00      0     0.000   0.169   22.4    52   12.0   22.1   9.60  .0632     0.05  1393    1    100.0   60 
 2/09/26  18:00   22.4   22.4   22.4    55   13.0   0.0   ---   0.00   0.0   ---   22.4   22.3   22.3   21.3   872.8  0.00   0.0     0     0.00      0     0.000   0.171   22.3    53   12.2   21.9   9.77  .0632     0.05  1397    1    100.0   60 
 2/09/26  19:00   22.5   22.5   22.4    55   13.0   0.0   ---   0.00   0.0   ---   22.5   22.3   22.3   21.2   873.1  0.00   0.0     0     0.00      0     0.000   0.174   22.3    53   12.2   21.9   9.77  .0633     0.05  1394    1    100.0   60 
 2/09/26  20:00   22.6   22.6   22.5    54   12.8   0.0   ---   0.00   0.0   ---   22.6   22.4   22.4   21.2   873.6  0.00   0.0     0     0.00      0     0.000   0.176   22.2    53   12.1   21.8   9.77  .0633     0.05  1390    1    100.0   60 
 2/09/26  21:00   22.5   22.6   22.5    54   12.7   0.0   ---   0.00   0.0   ---   22.5   22.3   22.3   21.1   874.6  0.00   0.0     0     0.00      0     0.000   0.174   22.1    53   12.1   21.7   9.78  .0634     0.05  1392    1    100.0   60 
 2/09/26  22:00   22.4   22.5   22.4    54   12.7   0.0   ---   0.00   0.0   ---   22.4   22.2   22.2   21.1   875.5  0.00   0.0     0     0.00      0     0.000   0.171   21.9    53   11.9   21.4   9.79  .0635     0.05  1390    1    100.0   60 
 2/09/26  23:00   22.3   22.4   22.3    55   12.9   0.0   ---   0.00   0.0   ---   22.3   22.1   22.1   21.0   875.9  0.00   0.0     0     0.00      0     0.000   0.167   21.8    53   11.8   21.2   9.80  .0636     0.05  1388    1    100.0   60 
 3/09/26  00:00   22.2   22.3   22.2    54   12.5   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.7   876.0  0.00   0.0     0     0.00      0     0.000   0.162   21.6    53   11.6   21.0   9.81  .0637     0.05  1383    1    100.0   60 
 3/09/26   1:00   22.1   22.2   22.1    54   12.3   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.5   875.8  0.00   0.0     0     0.00      0     0.000   0.155   21.4    53   11.5   20.8   9.83  .0637     0.05  1390    1    100.0   60 
 3/09/26   2:00   21.8   22.1   21.8    54   12.1   0.0   ---   0.00   0.0   ---   21.8   21.3   21.3   20.2   875.5  0.00   0.0     0     0.00      0     0.000   0.146   21.3    53   11.4   20.7   9.83  .0637     0.05  1391    1    100.0   60 
 3/09/26   3:00   21.6   21.8   21.6    55   12.2   0.0   ---   0.00   0.0   ---   21.6   21.1   21.1   19.9   875.1  0.00   0.0     0     0.00      0     0.000   0.137   21.2    53   11.2   20.4   9.85  .0637     0.05  1392    1    100.0   60 
 3/09/26   4:00   21.3   21.7   21.3    54   11.6   0.0   ---   0.00   0.0   ---   21.3   20.7   20.7   19.6   875.1  0.00   0.0     0     0.00      0     0.000   0.125   20.9    53   11.0   20.2   9.86  .0638     0.05  1388    1    100.0   60 
 3/09/26   5:00   21.1   21.3   21.1    55   11.7   0.0   ---   0.00   0.0   ---   21.1   20.5   20.5   19.3   874.8  0.00   0.0     0     0.00      0     0.000   0.116   20.8    53   10.8   20.1   9.86  .0638     0.05  1382    1    100.0   60 
 3/09/26   6:00   20.8   21.1   20.8    55   11.5   0.0   ---   0.00   0.0   ---   20.8   20.2   20.2   19.1   874.8  0.00   0.0     0     0.00      0     0.000   0.104   20.5    53   10.6   19.8   9.87  .0639     0.05  1390    1    100.0   60 
 3/09/26   7:00   20.6   20.8   20.6    55   11.2   0.0   ---   0.00   0.0   ---   20.6   20.1   20.1   18.9   875.2  0.00   0.0     0     0.00      0     0.000   0.095   20.3    53   10.4   19.7   9.88  .0640     0.05  1387    1    100.0   60 
 3/09/26   8:00   20.3   20.6   20.3    55   11.0   0.0   ---   0.00   0.0   ---   20.3   19.8   19.8   18.6   875.8  0.00   0.0     0     0.00      0     0.000   0.083   20.1    53   10.2   19.5   9.89  .0641     0.03  1390    1    100.0   60 
 3/09/26   9:00   20.6   20.6   20.3    56   11.5   0.0   ---   0.00   0.0   ---   20.6   20.1   20.1   19.1   876.1  0.00   0.0     0     0.00      0     0.000   0.095   21.2    52   10.9   20.4   9.65  .0638     0.03  1386    1    100.0   60 
 3/09/26  10:00   21.2   21.2   20.6    57   12.3   0.0   ---   0.00   0.0   ---   21.2   20.7   20.7   19.7   876.1  0.00   0.0     0     0.00      0     0.000   0.118   21.6    52   11.3   20.9   9.63  .0637     0.03  1397    1    100.0   60 
 3/09/26  11:00   21.6   21.6   21.2    56   12.5   0.0   ---   0.00   0.0   ---   21.6   21.2   21.2   20.2   876.2  0.00   0.0     0     0.00      0     0.000   0.137   21.9    53   11.9   21.4   9.79  .0636     0.03  1394    1    100.0   60 
 3/09/26  12:00   23.3   23.3   21.6    52   12.9   0.0   ---   0.00   0.0   ---   23.3   23.2   23.2   22.3   875.6  0.00   0.0     0     0.00      0     0.000   0.206   22.2    52   11.8   21.7   9.61  .0635     0.05  1395    1    100.0   60 
